0.0,1.0,0.0,0.05180359129201123,2.302585092994046,-6.940077365054331
10.0,3.0,10.0,2.8314507300881466,2.995732273553991,-9.081545885997958
20.0,2.0,20.0,4.042778843946814,3.4011973816621555,-10.334224667224778
30.0,3.0,30.0,4.245488169598277,3.6888794541139363,-11.223014406941585
40.0,3.0,40.0,3.8869290393205627,3.912023005428146,-11.912413288150224
50.0,7.0,50.0,3.312160654282313,4.0943445622221,-12.475693188168403
60.0,3.0,60.0,2.7740098578856465,4.248495242049359,-12.951939557756841
70.0,3.0,70.0,2.4431299091090084,4.382026634673881,-13.364482927885211
80.0,3.0,80.0,2.4180592558500438,4.499809670330265,-13.728371969395225
90.0,3.0,90.0,2.7352803082684263,4.605170185988092,-14.053881809093852
100.0,3.0,100.0,3.3792782121287512,4.700480365792417,-14.348341276723163
110.0,3.0,110.0,4.292599622143349,4.787491742782046,-14.61716170911203
120.0,3.0,120.0,5.385911475315192,4.867534450455582,-14.864452535102988
130.0,4.0,130.0,6.54805976428073,4.941642422609304,-15.093408078700465
140.0,9.0,140.0,7.656128310652682,5.0106352940962555,-15.30656059032067
150.0,12.0,150.0,8.585497538363096,5.075173815233827,-15.505951448828839
160.0,10.0,160.0,9.219903247005783,5.135798437050262,-15.693250370118731
170.0,9.0,170.0,9.461495385179983,5.19295685089021,-15.86984049033885
180.0,7.0,180.0,9.240896823831886,5.247024072160486,-16.036880414344104
190.0,10.0,190.0,8.527262129599233,5.298317366548036,-16.195350330037474
200.0,12.0,200.0,7.338336338152508,5.3471075307174685,-16.346086859927283
210.0,3.0,210.0,5.7505137275388964,5.393627546352362,-16.489809797666787
220.0,1.0,220.0,3.9088965915244716,5.438079308923196,-16.6271428964886
230.0,1.0,230.0,2.0373540129379943,5.480638923341991,-16.758630230055658
240.0,1.0,240.0,0.44858063701201606,5.521460917862246,-16.884749211246113
250.0,1.0,250.0,-0.44584455527165606,5.560681631015528,-17.005921056046613
260.0,1.0,260.0,-0.12539947384256006,5.598421958998375,-17.12251927156567
270.0,1.0,270.0,2.04943985380603,0.0,0.0
