0.0,1.0,0.0,1.7113459131607183,2.302585092994046,-7.89845508331204
10.0,1.0,10.0,1.0773051837970173,2.995732273553991,-9.988153126715934
20.0,1.0,20.0,0.6898540260052057,3.4011973816621555,-11.210548119937583
30.0,1.0,30.0,0.5049497110061996,3.6888794541139363,-12.077851170119828
40.0,1.0,40.0,0.48279058216258486,3.912023005428146,-12.750583680122691
50.0,1.0,50.0,0.5876333926792563,4.0943445622221,-13.300246163341477
60.0,1.0,60.0,0.7876106433040535,4.248495242049359,-13.764979171076108
70.0,1.0,70.0,1.0545479200283987,4.382026634673881,-14.16754921352372
80.0,1.0,80.0,1.3637812317879332,4.499809670330265,-14.522641156563125
90.0,2.0,90.0,1.6939743481631593,4.605170185988092,-14.840281723526587
100.0,2.0,100.0,2.026936137080067,4.700480365792417,-15.127622568067967
110.0,2.0,110.0,2.347437902510781,4.787491742782046,-15.389944206745371
120.0,2.0,120.0,2.6430307221742,4.867534450455582,-15.631256722045537
130.0,2.0,130.0,2.903862785236614,4.941642422609304,-15.854677214479999
140.0,2.0,140.0,3.1224967300123767,5.0106352940962555,-16.062676716748236
150.0,3.0,150.0,3.293726981664503,5.075173815233827,-16.257247256927617
160.0,3.0,160.0,3.4143970899053326,5.135798437050262,-16.440018185158998
170.0,3.0,170.0,3.483217066697171,5.19295685089021,-16.61233919996702
180.0,5.0,180.0,3.500580723952893,5.247024072160486,-16.77534089667667
190.0,4.0,190.0,3.46838301123662,5.298317366548036,-16.92997976693048
200.0,5.0,200.0,3.389837353464344,5.3471075307174685,-17.07707220770165
210.0,5.0,210.0,3.2692929886045348,5.393627546352362,-17.217320611471862
220.0,3.0,220.0,3.112052305378832,5.438079308923196,-17.35133365210067
230.0,3.0,230.0,2.9241881809626262,5.480638923341991,-17.479642250149265
240.0,3.0,240.0,2.7123613186857503,5.521460917862246,-17.602712276933342
250.0,2.0,250.0,2.4836375857330992,5.560681631015528,-17.72095476544943
260.0,2.0,260.0,2.245305350845191,5.598421958998375,-17.83473419318867
270.0,1.0,270.0,2.0046928220189453,5.634789603169249,-17.944375257883895
280.0,1.0,280.0,1.7689853842081957,5.66988092298052,-18.05016846372343
290.0,1.0,290.0,1.5450429370244314,5.703782474656201,-18.152374760152128
300.0,1.0,300.0,1.3392172324373315,5.736572297479192,-18.251229419766286
310.0,1.0,310.0,1.1571692124754684,5.768320995793772,-18.34694530033151
320.0,1.0,320.0,1.0036863469268846,5.799092654460526,-18.439715604693507
330.0,1.0,330.0,0.8824999710398745,5.8289456176102075,-18.52971622856289
340.0,1.0,340.0,0.7961026232234261,5.857933154483459,-18.617107767886758
350.0,1.0,350.0,0.7455653827479731,5.886104031450156,-18.702037243370913
360.0,1.0,360.0,0.7303552074460927,5.91350300563827,-18.784639588670686
370.0,1.0,370.0,0.7481522714129006,5.940171252720432,-18.865038940080563
380.0,1.0,380.0,0.794667302707036,5.966146739123692,-18.94334975867108
390.0,1.0,390.0,0.8634589210508857,5.991464547107982,-19.019677810334375
400.0,1.0,400.0,0.9457509755317244,6.016157159698354,-19.09412102479706
410.0,1.0,410.0,1.030249882301813,6.040254711277414,-19.166770251105543
420.0,1.0,420.0,1.1029619622795042,6.063785208687608,-19.237709924204523
430.0,1.0,430.0,1.1470107788495643,6.0867747269123065,-19.307018654875755
440.0,1.0,440.0,1.1424544755637611,6.1092475827643655,-19.37476975337378
450.0,1.0,450.0,1.0661031138421078,6.131226489483141,-19.441031695504567
460.0,1.0,460.0,0.8913360106726763,0.0,0.0
