0.0,1.0,0.0,1.1433976973465425,2.302585092994046,-8.812804356565525
10.0,1.0,10.0,0.9283496382495391,2.995732273553991,-10.5209422001064
20.0,1.0,20.0,0.8532614586007341,3.4011973816621555,-11.520138784640515
30.0,1.0,30.0,0.8740209713174911,3.6888794541139363,-12.229080043647276
40.0,1.0,40.0,0.9578225850605825,3.912023005428146,-12.778977605423398
50.0,1.0,50.0,1.0816861589507536,4.0943445622221,-13.228276628181389
60.0,1.0,60.0,1.2309758572852822,4.248495242049359,-13.608153539182865
70.0,1.0,70.0,1.3979190042545437,4.382026634673881,-13.937217887188151
80.0,2.0,80.0,1.5801249386585718,4.499809670330265,-14.227473212715504
90.0,2.0,90.0,1.7791038686236222,4.605170185988092,-14.487115448964275
100.0,2.0,100.0,1.9987857263187325,4.700480365792417,-14.72199042150176
110.0,2.0,110.0,2.244039022672287,4.787491742782046,-14.936414471722266
120.0,2.0,120.0,2.5191897020885765,4.867534450455582,-15.133665476864055
130.0,3.0,130.0,2.8265399971643665,4.941642422609304,-15.316291382723739
140.0,3.0,140.0,3.164887283405451,5.0106352940962555,-15.486312033498386
150.0,5.0,150.0,3.5280429339432193,5.075173815233827,-15.645355730729026
160.0,4.0,160.0,3.903351174251222,5.135798437050262,-15.794754319772341
170.0,4.0,170.0,4.270207936861721,5.19295685089021,-15.935611056256379
180.0,4.0,180.0,4.598579716082273,5.247024072160486,-16.068850098897006
190.0,4.0,190.0,4.8475224227122595,5.298317366548036,-16.195253292505146
200.0,5.0,200.0,4.963700238759502,5.3471075307174685,-16.31548796725785
210.0,5.0,210.0,4.879904472156762,5.393627546352362,-16.430128265042633
220.0,5.0,220.0,4.51357241147833,5.438079308923196,-16.539671721308295
230.0,5.0,230.0,3.765306180656602,5.480638923341991,-16.64455231526314
240.0,1.0,240.0,2.5173915936986373,5.521460917862246,-16.745150854281267
250.0,1.0,250.0,0.6323170094027099,0.0,0.0
